fitment_id,bike_id,product_id,fitment_year_start,fitment_year_end,verification_status,source_url,source_checked_on,fitment_notes
triumph-trident-660-launch-2021-2026-arrow-pro-race-2021-2026,triumph-trident-660-launch-2021-2026,arrow-pro-race,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
triumph-trident-660-launch-2021-2026-arrow-race-tech-2021-2026,triumph-trident-660-launch-2021-2026,arrow-race-tech,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
triumph-trident-660-launch-2021-2026-arrow-x-kone-2021-2026,triumph-trident-660-launch-2021-2026,arrow-x-kone,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
triumph-trident-660-launch-2021-2026-remus-nxt-full-2021-2026,triumph-trident-660-launch-2021-2026,remus-nxt-full,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
triumph-trident-660-launch-2021-2026-sc-project-crt-mid-pipe-kit-2021-2026,triumph-trident-660-launch-2021-2026,sc-project-crt-mid-pipe-kit,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-akrapovic-slip-on-line-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,akrapovic-slip-on-line,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-brocks-v-twin-short-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,brocks-v-twin-short,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-m4-cruiser-twin-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,m4-cruiser-twin,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-remus-slash-cut-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,remus-slash-cut,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-vance-hines-hi-output-2-1-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,vance-hines-hi-output-2-1,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-vance-hines-twin-slash-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,vance-hines-twin-slash,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-vance-hines-upsweep-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,vance-hines-upsweep,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-yoshimura-at2-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,yoshimura-at2,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-yoshimura-r-77-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,yoshimura-r-77,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-bolt-r-spec-launch-2014-2022-yoshimura-street-alpha-2014-2022,yamaha-bolt-r-spec-launch-2014-2022,yoshimura-street-alpha,2014,2022,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-akrapovic-racing-line-2021-2026,yamaha-mt-07-current-2021-2026,akrapovic-racing-line,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-akrapovic-road-legal-line-2021-2026,yamaha-mt-07-current-2021-2026,akrapovic-road-legal-line,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-graves-dual-carbon-2021-2026,yamaha-mt-07-current-2021-2026,graves-dual-carbon,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-graves-full-titanium-system-2021-2026,yamaha-mt-07-current-2021-2026,graves-full-titanium-system,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-graves-slip-on-cat-back-2021-2026,yamaha-mt-07-current-2021-2026,graves-slip-on-cat-back,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-graves-works-2-2021-2026,yamaha-mt-07-current-2021-2026,graves-works-2,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-m4-gp19-2021-2026,yamaha-mt-07-current-2021-2026,m4-gp19,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-m4-race-full-system-2021-2026,yamaha-mt-07-current-2021-2026,m4-race-full-system,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-yoshimura-alpha-t-2021-2026,yamaha-mt-07-current-2021-2026,yoshimura-alpha-t,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-current-2021-2026-yoshimura-street-alpha-2021-2026,yamaha-mt-07-current-2021-2026,yoshimura-street-alpha,2021,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-akrapovic-track-day-link-pipe-2015-2017,yamaha-mt-07-fz-07-2015-2017,akrapovic-track-day-link-pipe,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-brocks-sidewinder-2015-2017,yamaha-mt-07-fz-07-2015-2017,brocks-sidewinder,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-brocks-street-meg-2015-2017,yamaha-mt-07-fz-07-2015-2017,brocks-street-meg,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-graves-dual-carbon-2015-2017,yamaha-mt-07-fz-07-2015-2017,graves-dual-carbon,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-graves-full-titanium-system-2015-2017,yamaha-mt-07-fz-07-2015-2017,graves-full-titanium-system,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-graves-slip-on-cat-back-2015-2017,yamaha-mt-07-fz-07-2015-2017,graves-slip-on-cat-back,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-graves-works-2-2015-2017,yamaha-mt-07-fz-07-2015-2017,graves-works-2,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-m4-street-slayer-2015-2017,yamaha-mt-07-fz-07-2015-2017,m4-street-slayer,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-yoshimura-at2-2015-2017,yamaha-mt-07-fz-07-2015-2017,yoshimura-at2,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-fz-07-2015-2017-yoshimura-street-alpha-2015-2017,yamaha-mt-07-fz-07-2015-2017,yoshimura-street-alpha,2015,2017,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-akrapovic-racing-line-2018-2020,yamaha-mt-07-mt-07-2018-2020,akrapovic-racing-line,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-akrapovic-road-legal-line-2018-2020,yamaha-mt-07-mt-07-2018-2020,akrapovic-road-legal-line,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-akrapovic-slip-on-line-2018-2020,yamaha-mt-07-mt-07-2018-2020,akrapovic-slip-on-line,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-brocks-penta-carbon-2018-2020,yamaha-mt-07-mt-07-2018-2020,brocks-penta-carbon,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-brocks-street-meg-2018-2020,yamaha-mt-07-mt-07-2018-2020,brocks-street-meg,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-graves-dual-carbon-2018-2020,yamaha-mt-07-mt-07-2018-2020,graves-dual-carbon,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-graves-full-titanium-system-2018-2020,yamaha-mt-07-mt-07-2018-2020,graves-full-titanium-system,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-graves-slip-on-cat-back-2018-2020,yamaha-mt-07-mt-07-2018-2020,graves-slip-on-cat-back,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-graves-works-2-2018-2020,yamaha-mt-07-mt-07-2018-2020,graves-works-2,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-07-mt-07-2018-2020-yoshimura-alpha-works-2018-2020,yamaha-mt-07-mt-07-2018-2020,yoshimura-alpha-works,2018,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-akrapovic-track-day-link-pipe-2024-2026,yamaha-mt-09-current-2024-2026,akrapovic-track-day-link-pipe,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-brocks-alien-head-2-2024-2026,yamaha-mt-09-current-2024-2026,brocks-alien-head-2,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-brocks-penta-carbon-2024-2026,yamaha-mt-09-current-2024-2026,brocks-penta-carbon,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-brocks-street-meg-2024-2026,yamaha-mt-09-current-2024-2026,brocks-street-meg,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-graves-dual-carbon-2024-2026,yamaha-mt-09-current-2024-2026,graves-dual-carbon,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-graves-full-titanium-system-2024-2026,yamaha-mt-09-current-2024-2026,graves-full-titanium-system,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-graves-slip-on-cat-back-2024-2026,yamaha-mt-09-current-2024-2026,graves-slip-on-cat-back,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-graves-works-2-2024-2026,yamaha-mt-09-current-2024-2026,graves-works-2,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-m4-gp19-2024-2026,yamaha-mt-09-current-2024-2026,m4-gp19,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-current-2024-2026-yoshimura-alpha-works-2024-2026,yamaha-mt-09-current-2024-2026,yoshimura-alpha-works,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-brocks-sidewinder-2014-2016,yamaha-mt-09-gen1-2014-2016,brocks-sidewinder,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-brocks-street-meg-2014-2016,yamaha-mt-09-gen1-2014-2016,brocks-street-meg,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-graves-dual-carbon-2014-2016,yamaha-mt-09-gen1-2014-2016,graves-dual-carbon,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-graves-full-titanium-system-2014-2016,yamaha-mt-09-gen1-2014-2016,graves-full-titanium-system,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-graves-slip-on-cat-back-2014-2016,yamaha-mt-09-gen1-2014-2016,graves-slip-on-cat-back,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-graves-works-2-2014-2016,yamaha-mt-09-gen1-2014-2016,graves-works-2,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-m4-gp19-2014-2016,yamaha-mt-09-gen1-2014-2016,m4-gp19,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-m4-race-full-system-2014-2016,yamaha-mt-09-gen1-2014-2016,m4-race-full-system,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-yoshimura-at2-2014-2016,yamaha-mt-09-gen1-2014-2016,yoshimura-at2,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen1-2014-2016-yoshimura-street-alpha-2014-2016,yamaha-mt-09-gen1-2014-2016,yoshimura-street-alpha,2014,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-akrapovic-racing-line-2017-2020,yamaha-mt-09-gen2-2017-2020,akrapovic-racing-line,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-akrapovic-slip-on-line-2017-2020,yamaha-mt-09-gen2-2017-2020,akrapovic-slip-on-line,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-brocks-alien-head-2-2017-2020,yamaha-mt-09-gen2-2017-2020,brocks-alien-head-2,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-brocks-sidewinder-2017-2020,yamaha-mt-09-gen2-2017-2020,brocks-sidewinder,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-graves-dual-carbon-2017-2020,yamaha-mt-09-gen2-2017-2020,graves-dual-carbon,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-graves-full-titanium-system-2017-2020,yamaha-mt-09-gen2-2017-2020,graves-full-titanium-system,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-graves-slip-on-cat-back-2017-2020,yamaha-mt-09-gen2-2017-2020,graves-slip-on-cat-back,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-graves-works-2-2017-2020,yamaha-mt-09-gen2-2017-2020,graves-works-2,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-yoshimura-at2-2017-2020,yamaha-mt-09-gen2-2017-2020,yoshimura-at2,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen2-2017-2020-yoshimura-street-alpha-2017-2020,yamaha-mt-09-gen2-2017-2020,yoshimura-street-alpha,2017,2020,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
yamaha-mt-09-gen3-2021-2023-akrapovic-evolution-line-2021-2023,yamaha-mt-09-gen3-2021-2023,akrapovic-evolution-line,2021,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
